"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"СПТМ (по каталогу)"	"LСПТМ (по каталогу)"	"СП"	"LСП"	"VAL"
"Число умерших(Человек)"	"2015 год"	"201512"	"АКТОБЕ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"2 617"
"Число умерших(Человек)"	"2013 год"	"201312"	"АКТОБЕ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"2 540"
"Число умерших(Человек)"	"2014 год"	"201412"	"АКТОБЕ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"2 549"
"Число умерших(Человек)"	"2012 год"	"201212"	"АКТОБЕ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"2 766"
"Число умерших(Человек)"	"2021 год"	"202112"	"АКТОБЕ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"4 451"
"Число умерших(Человек)"	"2020 год"	"202012"	"АКТОБЕ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"3 863"
"Число умерших(Человек)"	"2019 год"	"201912"	"АКТОБЕ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"3 146"
"Число умерших(Человек)"	"2018 год"	"201812"	"АКТОБЕ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"3 017"
"Число умерших(Человек)"	"2022 год"	"202212"	"АКТОБЕ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"3 173"
"Число умерших(Человек)"	"2017 год"	"201712"	"АКТОБЕ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"2 930"
"Число умерших(Человек)"	"2023 год"	"202312"	"АКТОБЕ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"3 248"
"Число умерших(Человек)"	"2024 год"	"202412"	"АКТОБЕ Г.А."	"0"	"городская местность"	"0"	"Всего"	"0"	"3 319"
"Число умерших(Человек)"	"2009 год"	"200912"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"335"
"Число умерших(Человек)"	"2011 год"	"201112"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"333"
"Число умерших(Человек)"	"2016 год"	"201612"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"295"
"Число умерших(Человек)"	"2010 год"	"201012"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"341"
"Число умерших(Человек)"	"2015 год"	"201512"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"283"
"Число умерших(Человек)"	"2013 год"	"201312"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"308"
"Число умерших(Человек)"	"2014 год"	"201412"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"328"
"Число умерших(Человек)"	"2012 год"	"201212"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"347"
"Число умерших(Человек)"	"2021 год"	"202112"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"398"
"Число умерших(Человек)"	"2020 год"	"202012"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"362"
"Число умерших(Человек)"	"2019 год"	"201912"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"316"
"Число умерших(Человек)"	"2018 год"	"201812"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"292"
"Число умерших(Человек)"	"2022 год"	"202212"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"294"
"Число умерших(Человек)"	"2017 год"	"201712"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"311"
"Число умерших(Человек)"	"2023 год"	"202312"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"302"
"Число умерших(Человек)"	"2024 год"	"202412"	"АЛГИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"302"
"Число умерших(Человек)"	"2009 год"	"200912"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"188"
"Число умерших(Человек)"	"2011 год"	"201112"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"182"
"Число умерших(Человек)"	"2016 год"	"201612"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"153"
"Число умерших(Человек)"	"2010 год"	"201012"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"174"
"Число умерших(Человек)"	"2015 год"	"201512"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"152"
"Число умерших(Человек)"	"2013 год"	"201312"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"173"
"Число умерших(Человек)"	"2014 год"	"201412"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"187"
"Число умерших(Человек)"	"2012 год"	"201212"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"194"
"Число умерших(Человек)"	"2021 год"	"202112"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"225"
"Число умерших(Человек)"	"2020 год"	"202012"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"187"
"Число умерших(Человек)"	"2019 год"	"201912"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"176"
"Число умерших(Человек)"	"2018 год"	"201812"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"157"
"Число умерших(Человек)"	"2022 год"	"202212"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"175"
"Число умерших(Человек)"	"2017 год"	"201712"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"164"
"Число умерших(Человек)"	"2023 год"	"202312"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"163"
"Число умерших(Человек)"	"2024 год"	"202412"	"АЛГИНСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"156"
"Число умерших(Человек)"	"2009 год"	"200912"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"147"
"Число умерших(Человек)"	"2011 год"	"201112"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"151"
"Число умерших(Человек)"	"2016 год"	"201612"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"142"
"Число умерших(Человек)"	"2010 год"	"201012"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"167"
"Число умерших(Человек)"	"2015 год"	"201512"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"131"
"Число умерших(Человек)"	"2013 год"	"201312"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"135"
"Число умерших(Человек)"	"2014 год"	"201412"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"141"
"Число умерших(Человек)"	"2012 год"	"201212"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"153"
"Число умерших(Человек)"	"2021 год"	"202112"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"173"
"Число умерших(Человек)"	"2020 год"	"202012"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"175"
"Число умерших(Человек)"	"2019 год"	"201912"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"140"
"Число умерших(Человек)"	"2018 год"	"201812"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"135"
"Число умерших(Человек)"	"2022 год"	"202212"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"119"
"Число умерших(Человек)"	"2017 год"	"201712"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"147"
"Число умерших(Человек)"	"2023 год"	"202312"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"139"
"Число умерших(Человек)"	"2024 год"	"202412"	"АЛГИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"146"
"Число умерших(Человек)"	"2009 год"	"200912"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"201"
"Число умерших(Человек)"	"2011 год"	"201112"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"189"
"Число умерших(Человек)"	"2016 год"	"201612"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"142"
"Число умерших(Человек)"	"2010 год"	"201012"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"182"
"Число умерших(Человек)"	"2015 год"	"201512"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"175"
"Число умерших(Человек)"	"2013 год"	"201312"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"157"
"Число умерших(Человек)"	"2014 год"	"201412"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"179"
"Число умерших(Человек)"	"2012 год"	"201212"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"218"
"Число умерших(Человек)"	"2021 год"	"202112"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"187"
"Число умерших(Человек)"	"2020 год"	"202012"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"154"
"Число умерших(Человек)"	"2019 год"	"201912"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"141"
"Число умерших(Человек)"	"2018 год"	"201812"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"143"
"Число умерших(Человек)"	"2022 год"	"202212"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"131"
"Число умерших(Человек)"	"2017 год"	"201712"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"170"
"Число умерших(Человек)"	"2023 год"	"202312"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"156"
"Число умерших(Человек)"	"2024 год"	"202412"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"159"
"Число умерших(Человек)"	"2009 год"	"200912"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"201"
"Число умерших(Человек)"	"2011 год"	"201112"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"189"
"Число умерших(Человек)"	"2016 год"	"201612"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"142"
"Число умерших(Человек)"	"2010 год"	"201012"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"182"
"Число умерших(Человек)"	"2015 год"	"201512"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"175"
"Число умерших(Человек)"	"2013 год"	"201312"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"157"
"Число умерших(Человек)"	"2014 год"	"201412"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"179"
"Число умерших(Человек)"	"2012 год"	"201212"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"218"
"Число умерших(Человек)"	"2021 год"	"202112"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"187"
"Число умерших(Человек)"	"2020 год"	"202012"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"154"
"Число умерших(Человек)"	"2019 год"	"201912"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"141"
"Число умерших(Человек)"	"2018 год"	"201812"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"143"
"Число умерших(Человек)"	"2022 год"	"202212"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"131"
"Число умерших(Человек)"	"2017 год"	"201712"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"170"
"Число умерших(Человек)"	"2023 год"	"202312"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"156"
"Число умерших(Человек)"	"2024 год"	"202412"	"АЙТЕКЕБИЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"159"
"Число умерших(Человек)"	"2009 год"	"200912"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"150"
"Число умерших(Человек)"	"2011 год"	"201112"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"146"
"Число умерших(Человек)"	"2016 год"	"201612"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"155"
"Число умерших(Человек)"	"2010 год"	"201012"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"159"
"Число умерших(Человек)"	"2015 год"	"201512"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"141"
"Число умерших(Человек)"	"2013 год"	"201312"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"130"
"Число умерших(Человек)"	"2014 год"	"201412"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"109"
"Число умерших(Человек)"	"2012 год"	"201212"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"151"
"Число умерших(Человек)"	"2021 год"	"202112"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"148"
"Число умерших(Человек)"	"2020 год"	"202012"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"150"
"Число умерших(Человек)"	"2019 год"	"201912"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"129"
"Число умерших(Человек)"	"2018 год"	"201812"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"126"
"Число умерших(Человек)"	"2022 год"	"202212"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"138"
"Число умерших(Человек)"	"2017 год"	"201712"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"129"
"Число умерших(Человек)"	"2023 год"	"202312"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"130"
"Число умерших(Человек)"	"2024 год"	"202412"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"137"
"Число умерших(Человек)"	"2009 год"	"200912"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"150"
"Число умерших(Человек)"	"2011 год"	"201112"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"146"
"Число умерших(Человек)"	"2016 год"	"201612"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"155"
"Число умерших(Человек)"	"2010 год"	"201012"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"159"
"Число умерших(Человек)"	"2015 год"	"201512"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"141"
"Число умерших(Человек)"	"2013 год"	"201312"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"130"
"Число умерших(Человек)"	"2014 год"	"201412"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"109"
"Число умерших(Человек)"	"2012 год"	"201212"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"151"
"Число умерших(Человек)"	"2021 год"	"202112"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"148"
"Число умерших(Человек)"	"2020 год"	"202012"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"150"
"Число умерших(Человек)"	"2019 год"	"201912"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"129"
"Число умерших(Человек)"	"2018 год"	"201812"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"126"
"Число умерших(Человек)"	"2022 год"	"202212"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"138"
"Число умерших(Человек)"	"2017 год"	"201712"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"129"
"Число умерших(Человек)"	"2023 год"	"202312"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"130"
"Число умерших(Человек)"	"2024 год"	"202412"	"БАЙГАНИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"137"
"Число умерших(Человек)"	"2009 год"	"200912"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"196"
"Число умерших(Человек)"	"2011 год"	"201112"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"183"
"Число умерших(Человек)"	"2016 год"	"201612"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"177"
"Число умерших(Человек)"	"2010 год"	"201012"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"201"
"Число умерших(Человек)"	"2015 год"	"201512"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"154"
"Число умерших(Человек)"	"2013 год"	"201312"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"177"
"Число умерших(Человек)"	"2014 год"	"201412"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"158"
"Число умерших(Человек)"	"2012 год"	"201212"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"175"
"Число умерших(Человек)"	"2021 год"	"202112"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"222"
"Число умерших(Человек)"	"2020 год"	"202012"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"167"
"Число умерших(Человек)"	"2019 год"	"201912"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"166"
"Число умерших(Человек)"	"2018 год"	"201812"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"134"
"Число умерших(Человек)"	"2022 год"	"202212"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"136"
"Число умерших(Человек)"	"2017 год"	"201712"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"152"
"Число умерших(Человек)"	"2023 год"	"202312"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"142"
"Число умерших(Человек)"	"2024 год"	"202412"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"148"
"Число умерших(Человек)"	"2009 год"	"200912"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"196"
"Число умерших(Человек)"	"2011 год"	"201112"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"183"
"Число умерших(Человек)"	"2016 год"	"201612"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"177"
"Число умерших(Человек)"	"2010 год"	"201012"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"201"
"Число умерших(Человек)"	"2015 год"	"201512"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"154"
"Число умерших(Человек)"	"2013 год"	"201312"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"177"
"Число умерших(Человек)"	"2014 год"	"201412"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"158"
"Число умерших(Человек)"	"2012 год"	"201212"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"175"
"Число умерших(Человек)"	"2021 год"	"202112"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"222"
"Число умерших(Человек)"	"2020 год"	"202012"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"167"
"Число умерших(Человек)"	"2019 год"	"201912"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"166"
"Число умерших(Человек)"	"2018 год"	"201812"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"134"
"Число умерших(Человек)"	"2022 год"	"202212"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"136"
"Число умерших(Человек)"	"2017 год"	"201712"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"152"
"Число умерших(Человек)"	"2023 год"	"202312"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"142"
"Число умерших(Человек)"	"2024 год"	"202412"	"КАРГАЛИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"148"
"Число умерших(Человек)"	"2009 год"	"200912"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"196"
"Число умерших(Человек)"	"2011 год"	"201112"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"147"
"Число умерших(Человек)"	"2016 год"	"201612"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"134"
"Число умерших(Человек)"	"2010 год"	"201012"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"171"
"Число умерших(Человек)"	"2015 год"	"201512"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"144"
"Число умерших(Человек)"	"2013 год"	"201312"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"164"
"Число умерших(Человек)"	"2014 год"	"201412"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"138"
"Число умерших(Человек)"	"2012 год"	"201212"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"166"
"Число умерших(Человек)"	"2021 год"	"202112"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"174"
"Число умерших(Человек)"	"2020 год"	"202012"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"167"
"Число умерших(Человек)"	"2019 год"	"201912"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"124"
"Число умерших(Человек)"	"2018 год"	"201812"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"121"
"Число умерших(Человек)"	"2022 год"	"202212"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"152"
"Число умерших(Человек)"	"2017 год"	"201712"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"130"
"Число умерших(Человек)"	"2023 год"	"202312"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"116"
"Число умерших(Человек)"	"2024 год"	"202412"	"ХОБДИНСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"119"
"Число умерших(Человек)"	"2009 год"	"200912"	"ХОБДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"196"
"Число умерших(Человек)"	"2011 год"	"201112"	"ХОБДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"147"
"Число умерших(Человек)"	"2016 год"	"201612"	"ХОБДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"134"
"Число умерших(Человек)"	"2010 год"	"201012"	"ХОБДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"171"
"Число умерших(Человек)"	"2015 год"	"201512"	"ХОБДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"144"
"Число умерших(Человек)"	"2013 год"	"201312"	"ХОБДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"164"
"Число умерших(Человек)"	"2014 год"	"201412"	"ХОБДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"138"
"Число умерших(Человек)"	"2012 год"	"201212"	"ХОБДИНСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"166"
